age,gender,profile,store_type,period,special_event,day_of_week,hour,is_weekend,is_sales,is_holiday,total_items,nb_categories,has_shopping_list,items_alimentaire,items_vetements,items_electronique,items_maison,items_beaute,items_sport,items_librairie,shopping_time_min
65,homme,normal,supermarche,semaine,soldes_ete,1,13,0,1,0,14,5,1,7,2,0,2,2,0,1,41.21327474890159
36,femme,normal,supermarche,semaine,aucun,3,13,0,0,0,17,5,1,8,4,0,1,2,2,0,36.167274143490545
48,homme,normal,supermarche,semaine,rentree,2,9,0,0,1,29,6,1,14,5,1,5,2,0,2,75.52850040607605
60,femme,methodique,hypermarche,weekend,aucun,6,11,1,0,0,13,4,1,9,1,0,1,2,0,0,60.12487413858019
67,femme,methodique,supermarche,semaine,aucun,0,14,0,0,0,26,6,0,17,2,2,1,0,1,3,77.34867838721462
60,homme,flaneur,supermarche,semaine,aucun,0,18,0,0,0,14,6,1,7,2,0,1,2,1,1,64.60619911838828
42,femme,normal,hypermarche,semaine,aucun,3,15,0,0,0,17,5,1,6,5,2,3,0,1,0,69.2021272981459
21,femme,flaneur,hypermarche,semaine,soldes_ete,4,19,0,1,0,13,4,1,8,2,1,2,0,0,0,77.94416004926042
67,femme,normal,supermarche,semaine,aucun,1,9,0,0,0,25,6,1,9,4,2,4,5,1,0,51.2685390220465
68,femme,normal,hypermarche,weekend,aucun,6,16,1,0,0,16,6,1,8,1,1,3,2,1,0,52.03948996773159
30,homme,normal,boutique,weekend,aucun,5,12,1,0,0,17,6,1,6,1,1,4,0,2,3,44.3653618404066
53,femme,rapide,hypermarche,weekend,aucun,6,17,1,0,0,15,6,1,9,1,0,2,1,1,1,60.00241087922926
59,homme,normal,centre_commercial,semaine,aucun,0,19,0,0,0,23,6,0,9,2,2,3,5,2,0,100.05396170092801
54,homme,normal,boutique,semaine,aucun,0,19,0,0,0,18,5,1,10,4,0,0,1,2,1,54.4599661160925
20,femme,methodique,supermarche,semaine,soldes_hiver,3,14,0,1,0,27,6,1,14,7,1,2,2,0,1,71.02334563331715
33,homme,normal,supermarche,semaine,black_friday,4,9,0,1,0,23,6,1,9,4,0,3,3,2,2,72.18726694941154
43,femme,methodique,hypermarche,semaine,aucun,4,10,0,0,0,16,5,0,7,2,1,3,3,0,0,69.84963276380762
57,homme,normal,hypermarche,semaine,aucun,3,11,0,0,0,18,6,1,7,4,0,2,3,1,1,52.99802837524505
56,femme,rapide,hypermarche,weekend,aucun,6,10,1,0,0,17,5,0,8,3,0,2,2,0,2,67.09258581664149
36,homme,normal,supermarche,semaine,aucun,0,18,0,0,0,21,4,0,8,5,0,3,5,0,0,55.85444602898364
63,femme,normal,hypermarche,weekend,soldes_ete,6,15,1,1,0,29,6,1,13,5,0,5,2,2,2,87.46252063511258
32,femme,rapide,supermarche,weekend,rentree,6,20,1,0,1,24,6,1,13,2,2,3,2,2,0,69.6217904526226
49,homme,normal,boutique,semaine,soldes_hiver,1,9,0,1,0,13,6,0,6,3,1,1,1,1,0,52.07583286276828
66,homme,normal,supermarche,semaine,aucun,0,17,0,0,0,18,6,1,7,3,1,0,5,1,1,55.05924571178635
38,femme,normal,boutique,semaine,aucun,4,10,0,0,0,20,5,1,13,3,1,0,2,0,1,31.83720275099187
18,femme,flaneur,supermarche,weekend,black_friday,5,12,1,1,0,12,4,0,8,2,0,1,0,1,0,83.20300695303172
23,homme,normal,supermarche,weekend,aucun,6,16,1,0,0,27,7,1,11,5,1,1,3,2,4,83.79147024889437
44,homme,rapide,supermarche,semaine,aucun,0,19,0,0,0,12,5,0,5,2,0,1,1,0,3,51.94062978983254
40,homme,flaneur,boutique,weekend,fin_annee,6,11,1,0,1,17,6,0,7,2,0,2,1,4,1,100.06613171605983
64,homme,normal,supermarche,semaine,noel,1,17,0,0,1,16,5,1,7,3,1,3,0,2,0,65.91950412618122
48,homme,flaneur,hypermarche,semaine,noel,2,15,0,0,1,25,5,1,11,8,1,0,0,3,2,96.06198659478929
29,homme,flaneur,centre_commercial,semaine,aucun,0,18,0,0,0,28,7,0,13,5,1,4,2,1,2,108.19570007387193
38,femme,methodique,hypermarche,semaine,aucun,3,20,0,0,0,14,5,1,6,3,1,3,0,1,0,59.104218202998005
69,femme,normal,supermarche,semaine,aucun,2,20,0,0,0,12,7,1,5,2,1,1,1,1,1,43.8742770748845
19,homme,normal,boutique,weekend,soldes_ete,6,11,1,1,0,22,6,1,14,3,1,1,2,1,0,66.60290294902563
22,homme,normal,centre_commercial,semaine,aucun,3,11,0,0,0,15,5,1,8,1,1,0,4,1,0,67.58988131234705
26,femme,normal,hypermarche,semaine,rentree,3,13,0,0,1,13,4,1,7,3,0,2,0,1,0,51.384714634707336
37,femme,normal,hypermarche,semaine,paques,3,13,0,0,1,21,6,0,11,4,2,2,0,1,1,77.66616259610308
63,homme,normal,boutique,semaine,aucun,0,18,0,0,0,20,6,1,12,2,1,0,2,1,2,35.195973605346786
35,homme,flaneur,boutique,semaine,aucun,4,13,0,0,0,19,5,0,12,3,1,1,0,2,0,53.63954752528918
39,femme,rapide,hypermarche,weekend,aucun,6,20,1,0,0,19,6,1,6,6,1,0,2,2,2,60.03670360200554
25,femme,flaneur,centre_commercial,semaine,paques,2,17,0,0,1,14,4,1,7,2,1,0,4,0,0,92.1374609490608
51,femme,flaneur,supermarche,semaine,soldes_ete,1,17,0,1,0,18,5,1,9,1,0,2,3,3,0,70.99341557448646
26,femme,normal,supermarche,semaine,noel,4,14,0,0,1,23,5,0,11,4,0,0,5,2,1,86.06315110683038
24,femme,normal,supermarche,weekend,aucun,6,19,1,0,0,16,5,0,8,1,0,2,3,2,0,54.819975922656425
47,femme,normal,supermarche,semaine,aucun,0,19,0,0,0,12,6,0,4,2,0,1,1,2,2,53.71118830874782
35,homme,methodique,hypermarche,semaine,noel,3,15,0,0,1,24,7,0,10,4,2,4,1,1,2,92.76144341047409
44,femme,rapide,hypermarche,semaine,aucun,1,18,0,0,0,15,5,0,8,1,0,2,2,0,2,58.355206681705724
33,homme,normal,supermarche,weekend,soldes_ete,6,16,1,1,0,23,6,1,11,3,2,2,3,0,2,81.6427142717283
38,homme,normal,hypermarche,semaine,paques,2,17,0,0,1,18,5,0,10,3,1,0,1,3,0,93.04018061969344
22,femme,methodique,supermarche,weekend,aucun,6,14,1,0,0,16,4,1,6,4,2,4,0,0,0,55.35943673958887
46,homme,flaneur,boutique,semaine,aucun,4,16,0,0,0,22,5,1,13,3,0,1,4,1,0,67.34388994083443
64,femme,normal,centre_commercial,weekend,aucun,5,10,1,0,0,16,3,1,10,4,2,0,0,0,0,62.69290349840341
54,homme,rapide,supermarche,semaine,aucun,4,18,0,0,0,14,5,1,6,3,0,2,2,1,0,27.45860052085235
60,femme,normal,boutique,weekend,noel,6,16,1,0,1,16,3,0,12,1,3,0,0,0,0,67.42048256885656
39,homme,rapide,supermarche,semaine,noel,1,19,0,0,1,18,4,1,11,1,1,0,5,0,0,47.1785041523957
31,homme,flaneur,hypermarche,weekend,rentree,6,10,1,0,1,16,5,0,10,1,0,3,1,1,0,102.456966536795
36,femme,flaneur,boutique,weekend,soldes_hiver,6,16,1,1,0,22,6,0,14,1,2,2,2,0,1,101.3717818275134
52,femme,flaneur,supermarche,semaine,aucun,0,10,0,0,0,19,5,1,6,4,4,3,0,0,2,70.6480771012919
41,homme,normal,hypermarche,semaine,aucun,2,11,0,0,0,17,5,0,9,3,1,2,0,0,2,57.240714947259356
59,homme,normal,supermarche,semaine,paques,1,15,0,0,1,22,7,0,8,2,3,3,2,3,1,88.66726142631782
23,femme,rapide,supermarche,weekend,aucun,6,19,1,0,0,14,6,0,6,3,1,2,1,0,1,51.31768593633912
20,homme,normal,hypermarche,semaine,soldes_hiver,3,17,0,1,0,22,6,0,12,3,1,3,1,2,0,90.24831548406881
51,femme,rapide,boutique,semaine,paques,2,11,0,0,1,27,5,1,14,5,0,4,2,2,0,54.18160818551079
62,homme,flaneur,hypermarche,semaine,aucun,4,13,0,0,0,21,6,1,11,4,2,2,1,1,0,88.48183379891289
67,femme,rapide,boutique,semaine,aucun,1,17,0,0,0,19,6,1,8,0,1,3,5,1,1,30.903053958003774
19,homme,flaneur,boutique,semaine,soldes_ete,4,15,0,1,0,24,6,1,11,3,4,2,2,0,2,78.43723106331312
32,femme,normal,supermarche,weekend,rentree,6,10,1,0,1,23,7,1,14,1,1,1,3,1,2,81.46555354487464
54,femme,normal,hypermarche,semaine,aucun,4,13,0,0,0,16,6,1,3,2,2,4,3,0,2,54.51272652046572
32,femme,rapide,hypermarche,semaine,black_friday,4,13,0,1,0,24,7,1,10,5,1,2,4,1,1,66.10056552917119
49,femme,normal,hypermarche,semaine,soldes_ete,0,17,0,1,0,18,6,0,9,1,1,3,3,1,0,101.95660777729859
38,homme,normal,supermarche,semaine,fin_annee,4,10,0,0,1,11,5,1,7,0,1,1,0,1,1,52.788364441698526
34,femme,flaneur,boutique,semaine,aucun,3,9,0,0,0,16,5,0,7,5,0,2,1,0,1,62.56616492960735
51,homme,rapide,centre_commercial,semaine,aucun,3,12,0,0,0,20,5,1,11,2,0,4,2,1,0,49.379763384911456
49,femme,flaneur,hypermarche,semaine,paques,2,12,0,0,1,19,5,1,12,0,1,3,2,1,0,86.35355647371917
67,femme,flaneur,hypermarche,weekend,rentree,6,9,1,0,1,21,7,1,9,4,1,3,1,2,1,114.25284729415117
64,femme,rapide,supermarche,weekend,aucun,5,18,1,0,0,14,3,1,6,6,0,2,0,0,0,36.858174726956165
69,femme,flaneur,hypermarche,semaine,noel,4,15,0,0,1,23,6,1,11,3,3,2,0,2,2,103.36788864896296
40,femme,normal,boutique,semaine,rentree,4,10,0,0,1,9,5,1,3,2,0,2,1,0,1,49.77125257713402
52,femme,flaneur,centre_commercial,semaine,aucun,1,19,0,0,0,22,5,0,11,4,0,3,3,1,0,92.1626464157766
54,femme,rapide,supermarche,semaine,soldes_ete,0,17,0,1,0,18,5,0,12,0,1,1,3,1,0,49.81424438185711
60,femme,rapide,hypermarche,weekend,rentree,5,15,1,0,1,22,5,1,12,7,0,1,1,0,1,75.3944450547259
58,homme,normal,hypermarche,semaine,aucun,2,20,0,0,0,23,7,0,11,2,1,3,3,2,1,71.85770596702878
54,homme,normal,supermarche,weekend,aucun,5,20,1,0,0,21,5,1,10,4,0,2,3,0,2,58.66131985723904
50,femme,flaneur,supermarche,semaine,paques,4,15,0,0,1,17,4,1,6,7,0,0,3,0,1,74.34454071785865
42,femme,flaneur,hypermarche,semaine,aucun,1,9,0,0,0,27,7,0,12,4,1,4,2,1,3,94.25582248457285
63,homme,methodique,hypermarche,weekend,aucun,6,17,1,0,0,25,6,1,15,3,2,1,3,1,0,81.61810426999524
54,homme,rapide,supermarche,semaine,fin_annee,0,18,0,0,1,17,5,1,10,0,1,3,2,0,1,57.818564891751514
57,homme,rapide,supermarche,weekend,soldes_ete,6,17,1,1,0,15,5,1,7,0,1,1,3,0,3,61.016622428129764
38,femme,normal,supermarche,semaine,paques,2,10,0,0,1,18,6,1,10,1,1,3,2,0,1,71.75795183893506
63,homme,normal,supermarche,weekend,paques,5,18,1,0,1,26,5,1,14,3,2,0,4,3,0,86.16711613416811
65,homme,normal,hypermarche,semaine,aucun,2,17,0,0,0,18,7,0,9,3,2,1,1,1,1,84.75611265184745
55,homme,normal,supermarche,semaine,aucun,4,10,0,0,0,18,6,0,9,4,1,1,0,1,2,57.33782156339599
57,homme,rapide,supermarche,semaine,aucun,2,10,0,0,0,26,7,0,12,6,1,2,2,2,1,50.837113670143935
51,femme,normal,centre_commercial,weekend,aucun,6,16,1,0,0,17,5,0,9,3,0,1,2,0,2,85.68611340874587
36,femme,normal,supermarche,semaine,soldes_hiver,1,11,0,1,0,13,6,1,7,1,1,2,1,0,1,63.05756232522706
44,homme,normal,hypermarche,semaine,soldes_ete,2,11,0,1,0,22,6,0,11,5,1,3,1,0,1,89.25992427395144
26,homme,flaneur,boutique,semaine,aucun,3,15,0,0,0,22,6,0,13,1,1,2,3,2,0,78.7483324131951
22,femme,rapide,hypermarche,semaine,aucun,1,18,0,0,0,29,6,1,17,4,3,0,3,1,1,67.19318647503546
22,femme,methodique,centre_commercial,weekend,aucun,5,14,1,0,0,16,5,0,9,4,0,1,1,1,0,82.06336169489774
42,femme,normal,hypermarche,semaine,aucun,0,15,0,0,0,23,5,1,14,3,2,2,2,0,0,64.62964540659034
43,femme,methodique,supermarche,semaine,aucun,0,14,0,0,0,16,5,1,4,6,0,3,1,0,2,24.488316571482734
36,homme,normal,hypermarche,semaine,aucun,4,17,0,0,0,22,5,1,11,5,0,1,3,2,0,57.78078351491705
47,homme,normal,hypermarche,semaine,soldes_hiver,4,10,0,1,0,28,5,0,14,5,1,2,0,0,6,92.26145486370427
53,femme,normal,supermarche,semaine,aucun,3,16,0,0,0,25,7,0,11,3,2,3,1,2,3,63.57119299875069
65,femme,flaneur,hypermarche,weekend,aucun,5,19,1,0,0,23,6,0,10,5,1,1,4,2,0,97.50181526959159
65,femme,normal,boutique,weekend,noel,6,14,1,0,1,20,7,1,11,2,1,2,2,1,1,80.20880929908688
33,femme,normal,supermarche,semaine,aucun,0,12,0,0,0,30,7,1,10,5,4,2,5,2,2,51.24007460513767
24,homme,methodique,hypermarche,semaine,soldes_ete,0,14,0,1,0,12,5,1,5,1,0,2,3,1,0,70.57453051045657
35,homme,normal,hypermarche,semaine,aucun,0,14,0,0,0,29,7,1,14,4,3,2,2,2,2,79.11008790528419
38,homme,normal,centre_commercial,weekend,aucun,6,20,1,0,0,18,6,1,6,1,1,5,4,0,1,73.62970171290085
48,femme,normal,centre_commercial,semaine,aucun,0,18,0,0,0,20,6,1,8,4,2,2,0,3,1,64.53712019913725
18,homme,normal,centre_commercial,semaine,black_friday,2,11,0,1,0,14,5,1,4,4,0,3,1,2,0,66.81756978658032
20,homme,normal,supermarche,weekend,aucun,5,16,1,0,0,23,5,1,14,3,0,4,1,0,1,68.54891681392316
48,homme,normal,supermarche,semaine,fin_annee,1,13,0,0,1,16,5,0,8,5,1,0,1,1,0,67.34081915101797
42,femme,methodique,supermarche,semaine,aucun,1,19,0,0,0,16,4,1,8,4,0,0,3,1,0,45.429851722524795
25,femme,flaneur,hypermarche,semaine,aucun,3,18,0,0,0,25,6,1,12,4,0,5,2,1,1,72.49313546009432
18,femme,rapide,centre_commercial,semaine,aucun,2,19,0,0,0,29,5,0,16,0,0,2,7,2,2,84.94148586691864
24,femme,normal,boutique,semaine,aucun,0,12,0,0,0,20,6,1,5,5,3,2,3,0,2,35.51660602622772
24,femme,methodique,hypermarche,semaine,aucun,0,10,0,0,0,30,7,1,14,6,1,4,3,1,1,61.563157743578145
25,femme,flaneur,hypermarche,semaine,aucun,4,18,0,0,0,23,7,0,7,4,3,4,2,1,2,91.90886111229706
36,femme,methodique,hypermarche,semaine,aucun,4,9,0,0,0,22,5,1,12,4,0,2,0,2,2,65.02479485435926
34,homme,normal,supermarche,semaine,aucun,3,15,0,0,0,19,6,1,9,1,1,3,4,1,0,45.57736751079017
28,femme,flaneur,hypermarche,semaine,aucun,0,18,0,0,0,15,6,0,5,2,2,2,1,3,0,73.99076456043525
64,femme,flaneur,hypermarche,semaine,aucun,3,19,0,0,0,26,7,1,10,2,2,2,5,2,3,77.83898078482432
58,homme,normal,boutique,semaine,aucun,2,11,0,0,0,24,5,0,12,5,0,2,2,0,3,56.23573766583386
66,homme,normal,supermarche,semaine,soldes_hiver,1,11,0,1,0,16,6,0,8,1,2,2,0,2,1,73.39099887621795
28,homme,normal,boutique,semaine,rentree,0,11,0,0,1,25,6,0,11,3,0,2,6,1,2,98.48408093081133
55,homme,normal,hypermarche,weekend,aucun,5,18,1,0,0,23,6,1,12,3,2,2,3,1,0,64.40048170138687
58,homme,flaneur,supermarche,weekend,aucun,6,20,1,0,0,17,4,1,9,2,0,3,3,0,0,59.712541227651066
67,homme,flaneur,supermarche,semaine,aucun,2,11,0,0,0,26,4,0,15,6,0,2,3,0,0,79.6401927600696
69,femme,flaneur,supermarche,semaine,rentree,0,10,0,0,1,19,5,1,9,4,0,2,1,3,0,77.69787129922884
19,femme,flaneur,hypermarche,weekend,aucun,6,14,1,0,0,16,4,0,10,4,0,1,1,0,0,93.78844168349772
21,femme,normal,supermarche,weekend,soldes_hiver,5,18,1,1,0,26,7,1,9,6,1,4,2,2,2,84.3180398297785
67,femme,normal,hypermarche,semaine,aucun,4,11,0,0,0,23,6,0,17,2,1,1,1,1,0,77.8539643514392
45,femme,flaneur,boutique,semaine,aucun,3,9,0,0,0,17,6,1,10,3,1,1,1,1,0,44.576547130311276
50,homme,normal,hypermarche,semaine,aucun,4,18,0,0,0,19,5,1,9,1,2,3,4,0,0,77.50454133780856
28,homme,normal,centre_commercial,semaine,aucun,1,17,0,0,0,24,5,1,13,6,0,3,1,1,0,82.40818662269083
20,homme,normal,supermarche,semaine,rentree,4,14,0,0,1,12,6,0,1,5,1,0,3,1,1,80.15607012638276
57,femme,rapide,hypermarche,semaine,aucun,0,14,0,0,0,13,6,1,5,3,0,2,1,1,1,36.46422788838643
22,homme,normal,supermarche,weekend,soldes_ete,5,18,1,1,0,28,7,1,12,7,1,1,1,2,4,90.00057169966638
69,homme,normal,centre_commercial,semaine,soldes_ete,4,17,0,1,0,21,5,1,9,4,0,3,0,2,3,78.28990483314749
38,femme,normal,supermarche,semaine,soldes_hiver,0,10,0,1,0,17,6,0,8,5,0,1,1,1,1,63.791968835666594
39,homme,methodique,hypermarche,semaine,aucun,1,18,0,0,0,19,6,0,12,3,0,1,1,1,1,88.97839054615768
54,femme,flaneur,hypermarche,weekend,aucun,6,17,1,0,0,24,6,1,9,5,0,2,3,1,4,90.56946638583754
28,femme,flaneur,hypermarche,weekend,aucun,5,20,1,0,0,18,5,1,8,4,1,0,3,0,2,59.525970523501954
61,homme,normal,centre_commercial,semaine,aucun,4,11,0,0,0,16,5,0,8,3,0,2,1,2,0,75.5922257483808
39,femme,flaneur,supermarche,semaine,soldes_hiver,3,11,0,1,0,21,5,1,11,2,1,4,3,0,0,80.2773211086911
58,femme,flaneur,supermarche,semaine,aucun,3,11,0,0,0,22,6,0,12,5,1,0,1,2,1,78.14989183139483
30,homme,normal,centre_commercial,weekend,soldes_ete,5,9,1,1,0,32,7,0,16,5,1,2,2,5,1,117.67636986299934
69,homme,methodique,hypermarche,semaine,aucun,3,18,0,0,0,21,7,0,12,2,2,2,1,1,1,85.6266497420838
20,femme,rapide,hypermarche,semaine,black_friday,4,15,0,1,0,16,5,1,11,1,0,1,0,2,1,57.199941722943905
30,femme,methodique,supermarche,semaine,aucun,4,18,0,0,0,21,7,1,11,1,4,2,1,1,1,56.376890716954215
45,femme,normal,centre_commercial,weekend,aucun,5,15,1,0,0,16,6,0,7,3,1,1,2,0,2,81.3595928098016
28,homme,normal,boutique,semaine,black_friday,4,10,0,1,0,21,5,0,12,3,1,0,4,0,1,70.88512644760345
28,femme,rapide,hypermarche,weekend,aucun,6,14,1,0,0,21,6,0,10,4,0,1,3,2,1,74.4639593318203
38,femme,normal,centre_commercial,semaine,fin_annee,0,12,0,0,1,17,6,1,10,1,1,3,1,1,0,80.9806347745128
69,homme,normal,hypermarche,semaine,aucun,1,19,0,0,0,26,7,1,12,4,3,1,1,4,1,92.17372317245702
38,homme,methodique,supermarche,weekend,aucun,6,15,1,0,0,25,7,0,12,2,2,2,4,1,2,84.37775776139563
24,femme,methodique,supermarche,weekend,soldes_hiver,6,15,1,1,0,16,4,1,10,3,0,2,1,0,0,65.88047760658137
34,homme,methodique,hypermarche,semaine,rentree,3,12,0,0,1,27,7,0,10,5,1,4,3,3,1,100.78520437766336
65,homme,normal,hypermarche,semaine,aucun,0,11,0,0,0,20,6,0,7,1,0,4,4,2,2,81.79405464714442
31,femme,methodique,centre_commercial,weekend,black_friday,5,15,1,1,0,18,5,0,10,3,0,3,0,1,1,115.33313327978007
50,femme,normal,hypermarche,semaine,soldes_ete,3,17,0,1,0,21,6,0,8,1,4,3,0,2,3,81.15549161580438
28,homme,flaneur,boutique,semaine,paques,0,12,0,0,1,20,7,1,11,1,2,1,2,2,1,70.23178258019179
30,femme,normal,hypermarche,semaine,aucun,4,14,0,0,0,15,5,1,10,2,1,1,1,0,0,44.37021428274988
18,homme,normal,hypermarche,weekend,aucun,5,15,1,0,0,20,6,1,12,2,1,1,1,0,3,81.2776230316315
51,femme,methodique,supermarche,weekend,black_friday,5,18,1,1,0,16,5,1,8,0,2,1,3,2,0,76.16684630570889
26,femme,methodique,hypermarche,semaine,black_friday,3,11,0,1,0,21,6,0,10,4,0,1,4,1,1,82.73586805880221
30,femme,normal,centre_commercial,semaine,aucun,4,13,0,0,0,18,5,1,10,3,0,2,0,2,1,60.04350484257093
54,femme,flaneur,supermarche,semaine,aucun,3,20,0,0,0,24,5,0,14,4,0,2,3,1,0,78.17704936096729
47,femme,rapide,boutique,semaine,aucun,2,9,0,0,0,19,5,0,12,3,0,2,1,1,0,46.537766177814966
58,femme,flaneur,boutique,semaine,soldes_ete,0,14,0,1,0,20,6,0,11,4,1,1,1,2,0,93.27918511136974
62,homme,normal,hypermarche,semaine,aucun,2,13,0,0,0,22,5,0,8,3,1,5,5,0,0,65.37148402110823
54,homme,rapide,supermarche,semaine,aucun,0,15,0,0,0,24,6,1,11,7,2,1,2,1,0,44.43753895596326
64,homme,rapide,supermarche,semaine,aucun,1,17,0,0,0,22,5,1,12,4,2,1,3,0,0,33.66646350202723
24,homme,rapide,supermarche,weekend,noel,6,19,1,0,1,23,5,1,12,3,3,2,3,0,0,73.17607518503827
31,femme,flaneur,supermarche,weekend,aucun,5,12,1,0,0,14,5,0,7,2,1,2,2,0,0,72.49754583818286
65,homme,rapide,hypermarche,semaine,aucun,3,17,0,0,0,30,6,1,14,5,2,5,2,0,2,61.64533346673326
23,femme,normal,supermarche,semaine,soldes_ete,1,14,0,1,0,21,6,1,13,4,1,0,1,1,1,49.186441233929045
51,homme,normal,centre_commercial,semaine,soldes_ete,1,13,0,1,0,21,4,1,13,2,0,5,0,0,1,79.72123691450186
33,homme,normal,supermarche,weekend,aucun,5,10,1,0,0,23,6,1,14,2,1,0,4,1,1,70.4993229522196
68,homme,flaneur,supermarche,weekend,aucun,5,9,1,0,0,19,4,0,11,5,0,1,2,0,0,69.46883844556145
54,homme,normal,hypermarche,semaine,soldes_hiver,0,16,0,1,0,15,6,1,3,3,1,5,1,0,2,60.49491542125126
53,homme,normal,boutique,semaine,rentree,2,20,0,0,1,19,5,1,11,3,1,0,3,1,0,58.5913797083106
63,femme,normal,hypermarche,semaine,soldes_hiver,4,20,0,1,0,18,5,1,9,1,0,3,2,3,0,76.23695976410175
23,femme,normal,hypermarche,semaine,black_friday,0,14,0,1,0,17,6,1,6,3,2,1,3,2,0,72.07918306893505
25,homme,flaneur,centre_commercial,semaine,noel,4,15,0,0,1,20,7,1,10,5,1,1,1,1,1,111.89320578549183
41,femme,normal,centre_commercial,semaine,noel,1,14,0,0,1,19,6,0,9,4,0,1,3,1,1,102.89354895242352
20,homme,normal,centre_commercial,semaine,aucun,4,18,0,0,0,21,5,1,12,5,0,0,1,2,1,70.573389622663
21,homme,flaneur,supermarche,semaine,aucun,2,15,0,0,0,26,6,1,14,0,3,1,3,1,4,72.53690979949019
49,femme,normal,centre_commercial,semaine,aucun,0,17,0,0,0,17,5,0,10,2,0,3,1,1,0,70.26615321765206
18,homme,flaneur,supermarche,weekend,aucun,5,13,1,0,0,20,6,1,10,2,2,2,2,0,2,61.39845798417172
51,homme,normal,boutique,semaine,aucun,2,9,0,0,0,18,6,0,8,1,1,5,2,1,0,47.14654527831717
62,homme,flaneur,supermarche,weekend,aucun,6,9,1,0,0,11,6,0,4,2,1,1,2,1,0,76.1544893175851
26,homme,rapide,boutique,semaine,soldes_hiver,2,17,0,1,0,17,5,1,10,1,0,2,3,0,1,27.399386366771335
29,homme,normal,boutique,weekend,aucun,6,13,1,0,0,14,5,1,8,2,1,2,0,0,1,27.09801431210078
27,homme,normal,supermarche,semaine,aucun,0,19,0,0,0,21,7,1,10,3,2,3,1,1,1,55.68204388283107
27,homme,flaneur,boutique,weekend,fin_annee,5,10,1,0,1,21,6,0,6,6,2,4,2,0,1,110.21966294774901
67,femme,methodique,supermarche,semaine,aucun,2,11,0,0,0,26,6,1,11,4,1,4,4,0,2,51.252178838268776
61,femme,normal,supermarche,weekend,aucun,6,9,1,0,0,17,5,1,11,0,1,1,3,1,0,71.08871294211256
65,homme,flaneur,hypermarche,weekend,aucun,5,14,1,0,0,21,7,0,12,1,3,1,2,1,1,99.97478085152467
40,femme,normal,boutique,semaine,rentree,3,20,0,0,1,21,5,0,12,1,2,0,4,0,2,67.57649408909414
23,homme,methodique,hypermarche,semaine,aucun,3,14,0,0,0,14,4,0,10,2,1,1,0,0,0,53.85990562667869
41,homme,flaneur,hypermarche,semaine,soldes_ete,3,11,0,1,0,14,5,1,7,1,0,2,3,1,0,70.31537536786651
41,femme,rapide,hypermarche,semaine,aucun,4,11,0,0,0,19,5,0,12,2,0,3,1,0,1,52.375167047210795
38,homme,flaneur,boutique,semaine,aucun,2,15,0,0,0,22,5,1,8,5,4,0,3,2,0,56.44440340695604
59,homme,normal,centre_commercial,semaine,aucun,0,9,0,0,0,15,5,0,5,3,0,3,3,0,1,73.24159492732592
48,femme,rapide,supermarche,semaine,noel,0,13,0,0,1,14,4,1,10,0,0,0,2,1,1,45.55070505750463
64,femme,normal,supermarche,semaine,rentree,4,11,0,0,1,24,5,0,11,3,0,3,4,3,0,88.03667692853378
58,femme,methodique,supermarche,semaine,noel,0,13,0,0,1,25,7,1,14,1,2,2,2,3,1,82.63381050770857
47,femme,methodique,hypermarche,weekend,noel,6,19,1,0,1,23,5,0,14,1,0,5,2,0,1,111.05012327375155
51,homme,flaneur,supermarche,semaine,aucun,3,12,0,0,0,16,6,1,7,2,2,2,2,1,0,59.71314827181709
35,femme,methodique,supermarche,semaine,noel,2,14,0,0,1,15,6,0,6,3,1,3,1,1,0,71.07364973739345
29,homme,flaneur,centre_commercial,semaine,aucun,0,20,0,0,0,21,6,1,11,3,1,4,0,1,1,95.67748922461602
52,femme,rapide,supermarche,semaine,soldes_hiver,0,17,0,1,0,16,5,1,6,4,2,3,0,0,1,43.38604894220093
24,femme,normal,hypermarche,semaine,aucun,1,10,0,0,0,22,6,0,12,2,2,2,3,1,0,59.064431356619274
58,homme,rapide,supermarche,semaine,aucun,1,18,0,0,0,21,4,0,9,7,0,2,0,0,3,38.97016509453415
57,homme,rapide,supermarche,semaine,aucun,1,16,0,0,0,18,6,0,7,4,2,1,3,1,0,39.885275150839405
42,femme,normal,supermarche,semaine,aucun,2,10,0,0,0,19,5,0,12,2,0,2,2,1,0,56.02742645584098
23,femme,normal,hypermarche,semaine,aucun,3,12,0,0,0,24,6,1,14,2,2,2,3,0,1,60.180040636254276
18,femme,flaneur,centre_commercial,weekend,noel,5,17,1,0,1,17,6,1,8,1,3,2,2,0,1,104.38637975025958
63,femme,flaneur,supermarche,semaine,aucun,3,12,0,0,0,26,6,1,12,6,2,2,2,0,2,83.91106869923536
33,homme,normal,supermarche,semaine,aucun,3,15,0,0,0,22,7,1,10,4,1,1,3,2,1,56.930050106376754
65,femme,methodique,centre_commercial,semaine,noel,2,19,0,0,1,16,5,0,7,3,0,4,1,0,1,93.22403180838437
21,femme,normal,centre_commercial,weekend,aucun,6,13,1,0,0,33,6,0,20,4,2,2,3,0,2,87.88443380729359
46,femme,flaneur,centre_commercial,weekend,noel,6,10,1,0,1,8,4,1,4,2,1,0,1,0,0,86.78238499396076
55,homme,normal,boutique,semaine,soldes_ete,2,16,0,1,0,19,5,1,12,4,1,1,0,0,1,51.822326522045444
